date,stock_id,volume,Trading_money,open,high,low,close,spread,Trading_turnover,TAIEX_return,SMA_10,SMA_20,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,OBV,future_change,target
2025-07-07,2330,19949311,21467492525,1080.0,1085.0,1070.0,1080.0,-5.0,29161,-0.0052679897993125335,1076.0,1059.0,60.45548443303647,25.41404922078391,-0.17333846190011215,25.58738768268402,1015.2783926717477,1059.0,1102.7216073282523,8.257149637063698,0.74015585523122,826900495.0,0.01388888888888884,0
2025-07-08,2330,29944918,32081882384,1070.0,1080.0,1065.0,1080.0,0.0,37874,-0.002962719227847188,1079.0,1060.75,60.45548443303646,24.331967412110544,-1.004336216458782,25.336303628569325,1016.5882160925062,1060.75,1104.9117839074938,8.326520651896079,0.7179486231842807,826900495.0,0.02777777777777768,1
2025-07-09,2330,25899845,27998741278,1070.0,1090.0,1065.0,1090.0,10.0,30492,0.007366872862191398,1081.0,1062.0,62.71922950436069,24.004615939080168,-1.0653501515913248,25.069966090671493,1015.9565422671425,1062.0,1108.0434577328574,8.671084318805548,0.8040605699343334,852800340.0,0.03669724770642202,1
2025-07-10,2330,23947482,26242095552,1095.0,1100.0,1090.0,1100.0,10.0,34427,0.007379585661834387,1083.5,1064.75,64.88408978052053,24.272307908197945,-0.6381265459788423,24.910434454176787,1016.4662989252988,1064.75,1113.0337010747012,9.069490692594728,0.8650300123582454,876747822.0,0.027272727272727337,1
2025-07-11,2330,30615792,33607768195,1095.0,1100.0,1090.0,1100.0,0.0,30851,0.002546131558943676,1085.5,1068.25,64.88408978052053,24.205430585903514,-0.5640030946186201,24.769433680522134,1020.4263106488502,1068.25,1116.0736893511498,8.953651177374176,0.8319484593385583,876747822.0,0.050000000000000044,1
2025-07-14,2330,29975913,32777573059,1100.0,1100.0,1085.0,1095.0,-5.0,29965,-0.005980388580209217,1089.0,1071.75,62.77040936224232,23.478328061759385,-1.032884495010201,24.511212556769586,1027.1140456464748,1071.75,1116.3859543535252,8.32954594887338,0.7604402699206966,846771909.0,0.05022831050228316,1
2025-07-15,2330,49458466,54619049312,1095.0,1115.0,1090.0,1110.0,15.0,62368,0.00977096144721834,1091.5,1075.0,66.31557243435644,23.837682744418316,-0.5388238498810196,24.376506594299336,1029.1168532259167,1075.0,1120.8831467740833,8.53639939982946,0.8814036575600501,896230375.0,0.018018018018018056,0
2025-07-16,2330,34513639,38866594123,1120.0,1130.0,1120.0,1130.0,20.0,65168,0.009062906979086627,1096.0,1078.75,70.36731940269019,25.443015527191847,0.8532071463140056,24.58980838087784,1027.7727088742092,1078.75,1129.7272911257908,9.451177960749158,1.002674807430786,930744014.0,0.01327433628318575,0
2025-07-17,2330,36971364,41632558135,1130.0,1135.0,1115.0,1130.0,0.0,41463,0.0030543030608125576,1100.0,1083.5,70.36731940269017,26.410805992017913,1.4567980889120555,24.954007903105857,1031.9860775078855,1083.5,1135.0139224921145,9.508799721663957,0.9513342971224721,930744014.0,0.01327433628318575,0
2025-07-18,2330,50467755,58221053093,1155.0,1160.0,1145.0,1155.0,25.0,70457,0.011675106259258827,1107.0,1088.5,74.76734733765204,28.86237053292689,3.1266901038568236,25.735680429070065,1029.731945663281,1088.5,1147.268054336719,10.797988853783911,1.0657835770687585,981211769.0,-0.008658008658008698,0
2025-07-21,2330,32374260,37068540960,1145.0,1150.0,1135.0,1150.0,-5.0,39350,-0.0018205432720085346,1114.0,1095.0,72.45027697116008,30.05533567998782,3.4557242007342026,26.599611479253618,1039.4643310446972,1095.0,1150.5356689553028,10.143501179050732,0.995177253057545,948837509.0,-0.004347826086956497,0
2025-07-22,2330,54933274,62867010181,1145.0,1160.0,1130.0,1130.0,-20.0,59679,-0.015108463550146278,1119.0,1099.0,63.917477277432674,29.052042439878733,1.9619447685000928,27.09009767137864,1045.6293989856895,1099.0,1152.3706010143105,9.71257525283176,0.7904220620607947,893904235.0,0.004424778761061843,0
2025-07-23,2330,31360184,35765717715,1140.0,1145.0,1135.0,1145.0,15.0,32586,0.014387991606026107,1124.5,1102.75,67.05170398192817,29.131490272387282,1.6331140808069122,27.49837619158037,1047.454145011181,1102.75,1158.045854988819,10.028720016108633,0.8820358687693961,925264419.0,0.008733624454148492,0
2025-07-24,2330,16038287,18400221444,1150.0,1155.0,1145.0,1145.0,0.0,19186,0.002361198130082176,1129.0,1106.25,67.05170398192816,28.861752930080456,1.0907013908000671,27.77105153928039,1049.5072749852252,1106.25,1162.9927250147748,10.258571754083581,0.8414534637692337,925264419.0,0.013100436681222627,0
2025-07-25,2330,23026843,26418536660,1150.0,1155.0,1140.0,1145.0,0.0,25178,-0.0004000217338010481,1133.5,1109.5,67.05170398192816,28.321511389184025,0.4403678799229098,27.881143509261115,1051.6526509728342,1109.5,1167.3473490271658,10.42764290710515,0.8068420644767037,925264419.0,-0.004366812227074246,0
2025-07-28,2330,23153187,26593770396,1155.0,1160.0,1145.0,1145.0,0.0,24043,0.0020800894352857036,1138.5,1113.75,67.05170398192817,27.57549295812032,-0.24452044091263403,27.820013399032955,1058.7978677201484,1113.75,1168.7021322798516,9.86794743521466,0.7843383750866562,925264419.0,-0.008733624454148492,0
2025-07-29,2330,41471548,47077846101,1145.0,1145.0,1125.0,1135.0,-10.0,43297,-0.009031742221622285,1141.0,1116.25,62.20645147156072,25.879034153633256,-1.5527833963197608,27.431817549953017,1062.2641344034612,1116.25,1170.2358655965388,9.672719479782991,0.6736565654066508,883792871.0,0.013215859030837107,0
2025-07-30,2330,37445435,43115792626,1150.0,1160.0,1145.0,1155.0,20.0,42479,0.011214782479768592,1143.5,1119.75,67.29643495722851,25.850423589962475,-1.265115167992434,27.11553875795491,1065.2209155346563,1119.75,1174.2790844653437,9.739510509550106,0.8232220047853855,921238306.0,-0.025974025974025983,-1
2025-07-31,2330,35986507,41712508468,1160.0,1165.0,1155.0,1160.0,5.0,50361,0.0034439077782872918,1146.5,1123.25,68.44076134346346,25.932276583212342,-0.9466097397940558,26.878886323006398,1067.783082406128,1123.25,1178.716917593872,9.876148247295266,0.8312785493966238,957224813.0,0.01724137931034475,0
2025-08-01,2330,45352225,51714816380,1145.0,1150.0,1130.0,1140.0,-20.0,76135,-0.004593391021861737,1145.0,1126.0,59.475954989722126,24.105440306320133,-2.218756813349014,26.324197119669147,1073.1247744810373,1126.0,1178.8752255189627,9.391691921662998,0.6323871422068845,911872588.0,0.030701754385964897,1
2025-08-04,2330,25256974,28532556011,1130.0,1135.0,1125.0,1135.0,-5.0,47206,-0.0023657549292962488,1143.5,1128.75,57.449950372412516,22.00059205170305,-3.458884054372877,25.45947610607593,1080.4227166521187,1128.75,1177.0772833478813,8.562973793644536,0.5646632664514754,886615614.0,0.0396475770925111,1
2025-08-05,2330,20695955,23713307116,1145.0,1150.0,1140.0,1150.0,15.0,24124,0.012047167236838074,1145.5,1132.25,61.668478970108566,21.297356615160197,-3.329695592732584,24.62705220789278,1088.906209089153,1132.25,1175.593790910847,7.656222726579292,0.7047582782561592,907311569.0,0.026086956521739202,1
2025-08-06,2330,24015506,27066744255,1130.0,1135.0,1125.0,1125.0,-25.0,55936,-0.009012032244335444,1143.5,1134.0,52.35244016829477,18.509381767553577,-4.894136352271364,23.40351811982494,1095.256579505988,1134.0,1172.743420494012,6.83305476084869,0.3838512464149754,883296063.0,0.06666666666666665,1
2025-08-07,2330,64965686,76081290909,1160.0,1180.0,1155.0,1180.0,55.0,98335,0.023730176872790887,1147.0,1138.0,64.91113987978868,20.501602251422355,-2.3215326947220696,22.823134946144425,1097.555105715541,1138.0,1178.444894284459,7.10806577934253,1.0192249941933778,948261749.0,-0.004237288135593209,0
2025-08-08,2330,27434505,32303933490,1180.0,1185.0,1170.0,1175.0,-5.0,43558,0.0007286355434998892,1150.0,1141.75,63.27827355686465,21.429961864123925,-1.114538465616402,22.544500329740327,1102.243171809407,1141.75,1181.256828190593,6.920399069952804,0.9208133318067423,920827244.0,0.004255319148936065,0
2025-08-11,2330,37435809,44247026887,1170.0,1195.0,1165.0,1180.0,5.0,53135,0.004755787165202863,1153.5,1146.0,64.24684237483083,22.311953448273243,-0.18603750517366535,22.49799095344691,1109.4947732654055,1146.0,1182.5052267345945,6.370894718079327,0.965686739150966,958263053.0,0.0,0
2025-08-12,2330,30137118,35563421901,1180.0,1190.0,1170.0,1180.0,0.0,37189,0.0009471525346480547,1158.0,1149.5,64.24684237483083,22.74870521992011,0.2005714131785581,22.548133806741554,1114.1223382999217,1149.5,1184.8776617000783,6.155313040465995,0.9310629721456759,958263053.0,0.004237288135593209,0
2025-08-13,2330,39708109,47367251520,1185.0,1200.0,1185.0,1200.0,20.0,58632,0.008761356317233515,1162.5,1153.0,68.14463984898443,24.427086747906287,1.5031623529317883,22.9239243949745,1112.2956746123966,1153.0,1193.7043253876034,7.060594169575607,1.0773342212706711,997971162.0,-0.054166666666666696,-1
2025-08-14,2330,35269337,41625421848,1185.0,1190.0,1175.0,1175.0,-25.0,55678,-0.005413208524244206,1164.0,1155.25,59.42377072368188,23.469384677264088,0.43636822583167145,23.033016451432417,1114.9256570843904,1155.25,1195.5743429156096,6.981059150073071,0.7448892972829417,962701825.0,-0.021276595744680882,-1
2025-08-15,2330,23577178,27782518177,1175.0,1185.0,1170.0,1180.0,5.0,31039,0.003976384287547319,1168.0,1156.5,60.512213343865255,22.850451320752427,-0.14605210454399398,22.99650342529642,1114.6858749627797,1156.5,1198.3141250372203,7.231150028053656,0.7810055212094215,986279003.0,-0.03813559322033899,-1
2025-08-18,2330,21182611,24952978606,1170.0,1185.0,1170.0,1180.0,0.0,29158,0.006083548939611605,1172.5,1158.0,60.512213343865255,22.105128020684788,-0.7131003236893072,22.818228344374095,1115.0312230861712,1158.0,1200.9687769138288,7.421204993752821,0.7559998396524017,986279003.0,-0.008474576271186418,0
2025-08-19,2330,22439999,26543054769,1180.0,1185.0,1175.0,1185.0,5.0,19138,-0.005269882348712507,1176.0,1160.75,61.70362245238393,21.66813537224789,-0.9200743777009635,22.588209749948852,1118.2894920327278,1160.75,1203.2105079672722,7.316047032913578,0.785559466442223,1008719002.0,-0.008438818565400852,0
2025-08-20,2330,73148689,84039496961,1165.0,1165.0,1135.0,1135.0,-50.0,201335,-0.029895497567084872,1177.0,1160.25,46.57141619070591,17.09022790840413,-4.398385473235777,21.488613381639908,1116.7849505198433,1160.25,1203.7150494801567,7.4923593156917425,0.20953673926533217,935570313.0,0.048458149779735615,1
2025-08-21,2330,25030476,28695638720,1140.0,1155.0,1140.0,1150.0,15.0,39170,0.014251163152940283,1174.0,1160.5,50.49385886386596,14.505369036065986,-5.586595476459138,20.091964512525124,1117.34788228656,1160.5,1203.65211771344,7.436814771812154,0.37833737303778137,960600789.0,0.008695652173912993,0
2025-08-22,2330,20220071,23147345045,1155.0,1155.0,1135.0,1135.0,-15.0,37292,-0.008248849330172225,1170.0,1160.0,46.79421601184571,11.118310158466784,-7.178923483246674,18.297233641713458,1115.8710024921331,1160.0,1204.1289975078669,7.608447846183943,0.2167395430233459,940380718.0,0.022026431718061623,1
2025-08-25,2330,27470807,32159334115,1165.0,1180.0,1160.0,1170.0,35.0,38754,0.021583060762558448,1169.0,1161.25,55.066942716634365,11.129949953413643,-5.733826950639852,16.863776904053495,1117.495301004267,1161.25,1205.004698995733,7.535793153194049,0.5999892605917975,967851525.0,-0.004273504273504258,0
2025-08-26,2330,39495275,46349348727,1165.0,1185.0,1160.0,1175.0,5.0,25751,0.001141803604836955,1168.5,1163.25,56.11666897188001,11.411092813233836,-4.3621472726557275,15.773240085889563,1120.9136276819886,1163.25,1205.5863723180114,7.2789808412656605,0.6387695657027412,1007346800.0,-0.012765957446808529,0
2025-08-27,2330,23824689,28276839838,1190.0,1190.0,1180.0,1190.0,15.0,30477,0.008837651357122667,1167.5,1165.0,59.196411350272605,12.697901688440652,-2.46027071795913,15.158172406399782,1121.230267607845,1165.0,1208.769732392155,7.51411714886781,0.7855854792075544,1031171489.0,-0.025210084033613467,-1
2025-08-28,2330,20960787,24563005745,1185.0,1185.0,1160.0,1160.0,-30.0,36728,-0.011559998205539213,1166.0,1165.0,51.423384946329804,11.168217454617661,-3.1919639614256976,14.360181416043359,1121.230267607845,1165.0,1208.769732392155,7.51411714886781,0.44288290415848913,1010210702.0,0.0,0
2025-08-29,2330,21820054,25485864558,1180.0,1185.0,1160.0,1160.0,0.0,25658,-0.00013822156297649268,1164.0,1166.0,51.423384946329804,9.842473767666661,-3.614166118701359,13.45663988636802,1123.7476254171274,1166.0,1208.2523745828726,7.247405588828913,0.42899807337180806,1010210702.0,0.01724137931034475,0
2025-09-01,2330,23022319,26647241918,1150.0,1165.0,1145.0,1165.0,5.0,41416,-0.006659073746239641,1162.5,1167.5,52.62580098371929,9.090481149483594,-3.4929269895075414,12.583408138991135,1127.8303111869661,1167.5,1207.1696888130339,6.795664036494025,0.4684897956751982,1033233021.0,0.012875536480686733,0
2025-09-02,2330,14994018,17436038175,1170.0,1175.0,1155.0,1160.0,-5.0,24784,-0.0022827607321950216,1160.0,1168.0,51.25937687127622,7.998857518149634,-3.6676404966732026,11.666498014822837,1129.0128226208074,1168.0,1206.9871773791926,6.675886537532987,0.39740216479137086,1018239003.0,0.034482758620689724,1
2025-09-03,2330,20211322,23350634915,1155.0,1160.0,1145.0,1160.0,0.0,29992,0.003477568599953962,1162.5,1169.75,51.259376871276224,7.052441766897573,-3.6912449983402116,10.743686765237785,1136.1149618779718,1169.75,1203.3850381220282,5.750807971280729,0.3550618559636096,1018239003.0,0.056034482758620774,1
2025-09-04,2330,25311450,29560102956,1170.0,1175.0,1160.0,1160.0,0.0,22577,0.003300788786861464,1163.5,1168.75,51.25937687127622,6.2305782379464745,-3.6104868218330495,9.841065059779524,1135.2089803375536,1168.75,1202.2910196624464,5.739639728333072,0.36956270131231606,1018239003.0,0.06896551724137923,1
2025-09-05,2330,27931124,32835192457,1175.0,1180.0,1170.0,1180.0,20.0,24609,0.013016209777976462,1168.0,1169.0,56.855945063418524,7.111105920529553,-2.183967311399977,9.29507323192953,1135.1893819232264,1169.0,1202.8106180767736,5.784536882253825,0.6626707913919578,1046170127.0,0.06779661016949157,1
2020-02-27,2454,14733370,5392264050,376.0,378.0,360.0,360.0,-15.0,9355,-0.01237140992966368,385.65000000000003,387.05,25.48116265276993,-11.961071133666792,-1.9265609083363913,-10.0345102253304,364.3322814340417,387.05,409.7677185659583,11.738906376932338,-0.09535027519298249,-94701617.0,0.05138888888888893,1
2020-03-02,2454,11727602,4237999575,356.0,368.0,353.5,363.0,3.0,7845,-0.010778264939334203,381.40000000000003,385.8,27.95916834841656,-12.686453652915418,-2.121554742068012,-10.564898910847406,360.67840098954514,385.8,410.9215990104549,13.023120274989566,0.04620723007099746,-82974015.0,0.009641873278236845,0
2020-03-03,2454,10014005,3747508875,373.0,378.5,371.0,372.0,9.0,6126,0.0140782026881614,378.80000000000007,385.30000000000007,34.94797445554108,-12.39224960215114,-1.4618805530429864,-10.930369049108153,359.4718228122447,385.30000000000007,411.12817718775545,13.406788054895085,0.24252925587204568,-72960010.0,0.0040322580645162365,0
2020-03-04,2454,10894688,4012499436,371.5,372.5,364.0,370.5,-1.5,5720,0.005705472946012202,376.65000000000003,384.3,34.34986219336769,-12.140183754946634,-0.9678517646707849,-11.172331990275849,357.7800968486332,384.3,410.8199031513668,13.801667005655377,0.23981805436403383,-83854698.0,-0.020242914979757054,-1
2020-03-05,2454,11305601,4317208665,377.5,385.0,376.0,385.0,14.5,7410,0.010750196403727097,376.3,384.5,44.27763177719557,-10.647651438704372,0.41974444125718335,-11.067395879961555,358.0245893625607,384.5,410.9754106374393,13.771344934948935,0.5094427241723862,-72549097.0,-0.12727272727272732,-1
2020-03-06,2454,7682406,2914891650,380.0,382.5,376.5,378.5,-6.5,5211,-0.016761877302467587,374.75000000000006,384.325,41.265117132068404,-9.875466274255814,0.953543684564595,-10.829009958820409,357.73399439759095,384.325,410.91600560240903,13.837770429927296,0.39047048300662485,-80231503.0,-0.0990752972258917,-1
2020-03-09,2454,11652891,4271197888,368.5,371.0,361.0,366.5,-12.0,7613,-0.030398849653898052,372.6,383.6,36.348325897603495,-10.115201928613772,0.5710464241653117,-10.686248352779083,355.86137027632134,383.6,411.3386297236787,14.462267843419545,0.19176559602360507,-91884394.0,-0.1268758526603001,-1
2020-03-10,2454,11832469,4357631145,363.5,373.5,362.0,373.5,7.0,7776,0.002359341352057509,372.25000000000006,383.27500000000003,40.780956611819555,-9.629351493382956,0.8455174875169025,-10.474868980899858,355.208396883016,383.27500000000003,411.34160311698406,14.645673794003795,0.3258606508372782,-80051925.0,-0.1552878179384204,-1
2020-03-11,2454,9371669,3471915840,373.5,377.0,362.0,363.0,-10.5,6371,-0.009977698086252373,370.70000000000005,381.925,36.657251829674884,-9.976570081240425,0.39863911972754806,-10.375209200967973,352.6490443546696,381.925,411.2009556453304,15.33073542990398,0.17678254077730485,-89423594.0,-0.16942148760330578,-1
2020-03-12,2454,19312208,6651230970,356.0,358.5,336.0,336.0,-27.0,12801,-0.043275272518646046,366.80000000000007,378.65000000000003,28.638026849445716,-12.288760483906685,-1.5308410263509682,-10.757919457555717,344.36773513592624,378.65000000000003,412.93226486407383,18.10762702446787,-0.12204174912456313,-108735802.0,-0.18452380952380953,-1
2020-03-13,2454,23633277,7679822957,307.5,348.0,305.0,341.0,5.0,15128,-0.028155919219521097,364.9000000000001,375.27500000000003,31.621242332685885,-13.561402417802924,-2.2427863681977644,-11.31861604960516,340.08756952890883,375.27500000000003,410.46243047109124,18.752877474434055,0.012965289861685013,-85102525.0,-0.11730205278592376,-1
2020-03-16,2454,12157253,4020202713,333.0,342.5,320.0,320.0,-21.0,8087,-0.04058695589932537,360.6,371.0,26.59297193854312,-16.079154332760936,-3.808430626524622,-12.270723706236314,330.8489693387844,371.0,411.1510306612156,21.64476046426717,-0.13510200311326132,-97259778.0,-0.03749999999999998,-1
2020-03-17,2454,14400860,4580804120,308.0,328.5,308.0,315.5,-4.5,9491,-0.028621792859884643,354.95000000000005,366.87500000000006,25.65166103326062,-18.227488119890268,-4.765411530923162,-13.462076588967106,321.75892164299114,366.87500000000006,411.991078357009,24.59479569717692,-0.0693646463846386,-111660638.0,0.045958795562599075,1
2020-03-18,2454,14131612,4441650824,315.5,321.5,301.5,301.5,-14.0,9639,-0.023407697123721927,348.05,362.34999999999997,22.932035972488354,-20.81974407140308,-5.886133985948778,-14.933610085454301,310.2336322306162,362.34999999999997,414.46636776938374,28.765761153240664,-0.08378972484481972,-125792250.0,0.1094527363184079,1
2020-03-19,2454,25712419,7248969225,291.0,298.5,273.0,274.0,-27.5,16966,-0.05828714988170747,336.94999999999993,356.625,18.731099181450098,-24.807183987016856,-7.898859121250041,-16.908324865766815,292.77000390481754,356.625,420.47999609518246,35.810723362177335,-0.14697365165318402,-151504669.0,0.2536496350364963,1
2020-03-20,2454,17586676,5245651976,296.0,301.0,287.0,301.0,27.0,8826,0.06367104617489927,329.2,351.975,31.918225165638283,-25.49469749369979,-6.869098102346378,-18.62559939135341,286.06798815356376,351.975,417.8820118464363,37.449825610589535,0.11328090462686972,-133917993.0,0.12956810631229243,1
2020-03-23,2454,21198004,6537935776,307.0,314.0,296.0,308.0,7.0,14232,-0.03725976246711904,323.35,347.97499999999997,34.868976626056785,-25.1844052554178,-5.24704469125151,-19.93736056416629,281.5652076022235,347.97499999999997,414.38479239777644,38.169289401696375,0.19902781986908902,-112719989.0,0.09253246753246747,1
2020-03-24,2454,13447078,4486612738,336.0,338.5,326.0,330.0,22.0,8947,0.0444981625483829,319.0,345.625,43.201021683441425,-22.899311276645108,-2.3695605699830544,-20.529750706662053,280.22109298649235,345.625,411.02890701350765,37.84674546893752,0.3805499494336552,-99272911.0,-0.007575757575757569,0
2020-03-25,2454,20283591,6973782076,348.0,353.0,330.0,334.5,4.5,13754,0.03867593117099344,316.15000000000003,343.42500000000007,44.75773869686394,-20.48906031006652,0.03255231727642638,-20.521612627342947,279.73969226695533,343.42500000000007,407.1103077330448,37.08833528895376,0.4299288931961217,-78989320.0,-0.001494768310911776,0
2020-03-26,2454,11554093,3906131492,339.0,345.0,328.0,343.5,9.0,8461,0.00949843178931542,316.90000000000003,341.8500000000001,47.83699895156529,-17.649244762917306,2.297894291540512,-19.947139054457818,279.91871379886993,341.8500000000001,403.78128620113023,36.233018108018214,0.5133212153437385,-67435227.0,-0.00727802037845704,0
2020-03-27,2454,13224545,4583620030,359.5,359.5,336.5,340.0,-3.5,9161,-0.003845379587443354,316.80000000000007,340.85,46.74574150555491,-15.502389336940894,3.55579977401354,-19.058189110954434,279.5096209233825,340.85,402.19037907661755,35.99259444131877,0.4930714480999675,-80659772.0,0.020588235294117574,1
2020-03-30,2454,11164349,3697049811,329.5,336.5,323.0,336.5,-3.5,7513,-0.00716471524664597,318.45000000000005,339.52500000000003,45.62488564746747,-13.922916973717918,4.108217709789216,-18.031134683507133,279.06059115610174,339.52500000000003,399.98940884389833,35.617058445709915,0.4749852842536697,-91824121.0,0.038632986627043175,1
2020-03-31,2454,10956002,3640562391,339.0,343.5,326.0,327.5,-9.0,7793,0.008165592355933837,319.65,337.3,42.78403377299655,-13.24472162391396,3.8291304476745402,-17.0738520715885,278.6185226031786,337.3,395.98147739682145,34.79482798507052,0.4164983531879274,-102780123.0,0.07328244274809159,1
2020-04-01,2454,6677209,2209097396,333.0,334.0,325.5,334.0,6.5,4960,-0.0045766095388780625,322.9,335.47499999999997,45.42693351726967,-12.043916473795093,4.023948478234729,-16.067864952029822,278.90880682310063,335.47499999999997,392.0411931768993,33.72304533983119,0.4869621772549975,-96102914.0,0.0479041916167664,1
2020-04-06,2454,8234391,2805449722,346.0,346.0,336.5,341.0,7.0,5494,0.016050904266823096,329.6,333.275,48.20183272560598,-10.407457550211404,4.528325921454734,-14.935783471666138,281.6085851732229,333.275,384.9414148267771,31.005274819159617,0.5747584289126676,-87868523.0,0.030791788856304958,1
2020-04-07,2454,10214322,3551388356,348.0,350.0,346.0,347.0,6.0,5632,0.01809295286360557,334.2,331.70000000000005,50.52403998813833,-8.528095629452537,5.126150273770882,-13.65424590322342,284.0760343391782,331.70000000000005,379.3239656608219,28.71508330468607,0.6606334099617684,-77654201.0,0.05331412103746391,1
2020-04-08,2454,6885590,2399316273,346.0,352.0,345.0,349.5,2.5,4941,0.014113094827232553,338.35,330.85,51.49971309525234,-6.759044601741721,5.516161041185359,-12.27520564292708,285.27865628027814,330.85,376.4213437197219,27.548039123301724,0.7046242054513836,-70768611.0,0.045779685264663916,1
2020-04-09,2454,8237776,2892865250,356.0,356.0,347.5,351.5,2.0,5200,-0.0017795367088632164,340.5,329.75000000000006,52.309950976343515,-5.136465652945503,5.710991991985262,-10.847457644930765,287.5780462367404,329.75000000000006,371.9219537632597,25.578137233212814,0.7578728047803731,-62530835.0,0.028449502133712556,1
2020-04-10,2454,6619621,2318809264,352.5,352.5,348.0,350.0,-1.5,4052,0.003772939780205098,342.04999999999995,329.1,51.61352066158678,-3.926337238328017,5.536896325282198,-9.463233563610215,288.72335224154307,329.1,369.476647758457,24.53761638314005,0.758812966903901,-69150456.0,0.05142857142857138,1
2020-04-13,2454,7148004,2515220408,349.0,354.5,348.5,351.5,1.5,4177,-0.005748399475861032,342.84999999999997,329.875,52.297463039863366,-2.813828227008571,5.319524269281317,-8.133352496289888,288.3616857121974,329.875,371.3883142878026,25.16911817373404,0.7604586067264911,-62002452.0,0.05263157894736836,1
2020-04-14,2454,13578196,4929041591,354.0,368.5,353.5,365.5,14.0,8960,0.023142381292812875,345.40000000000003,331.09999999999997,58.231686434320316,-0.7933288223907198,5.872018939119335,-6.665347761510055,286.84880316813326,331.09999999999997,375.3511968318667,26.729807811456787,0.8886900520533209,-48424256.0,-0.03283173734610123,-1
2020-04-15,2454,8890815,3253892664,370.0,370.5,363.5,365.5,0.0,5873,0.011058808044951185,348.3,333.37499999999994,58.23168643432031,0.7987243159553259,5.971257661972305,-5.172533346016979,286.90387144179016,333.37499999999994,379.8461285582097,27.879192235896387,0.8456447152962968,-48424256.0,-0.05335157318741446,-1
2020-04-16,2454,6871648,2491533020,361.0,365.5,360.5,361.5,-4.0,4174,-0.006865947942082062,351.7,335.6749999999999,55.92631992490826,1.7178688053608653,5.512321721102277,-3.794452915741411,288.38276741199587,335.6749999999999,382.9672325880039,28.17739336441739,0.7730363802548706,-55295904.0,-0.02904564315352698,-1
2020-04-17,2454,13317197,4923770465,379.0,379.0,363.0,368.0,6.5,8819,0.021354192769876823,355.1,338.9999999999999,58.78197555144188,2.9369379203611743,5.385112668882068,-2.448174748520894,292.48005521114754,338.9999999999999,385.51994478885223,27.44539515566511,0.8116942650257555,-41978707.0,-0.052989130434782594,-1
2020-04-20,2454,5979488,2213219259,371.0,373.5,366.5,370.0,2.0,3799,-0.0009748005103313861,358.00000000000006,343.7999999999999,59.64831778290953,4.018123831881439,5.1730388643218665,-1.1549150324404274,306.65249884440084,343.7999999999999,380.94750115559896,21.609948316229826,0.8526482156936565,-35999219.0,0.00540540540540535,0
2020-04-21,2454,11421460,4098032604,367.0,367.0,352.0,353.5,-16.5,8627,-0.02817589222714134,358.65000000000003,346.42499999999995,50.26226484981303,3.5031769097747656,3.7264735537721543,-0.2232966439973888,315.03899071325986,346.42499999999995,377.81100928674005,18.119944742290595,0.6127094549575164,-47420679.0,0.06082036775106081,1
2020-04-22,2454,12142371,4208265880,350.0,352.0,342.0,346.0,-7.5,9299,0.0018778393572578267,358.30000000000007,348.325,46.667570309736504,2.4615156242521152,2.1478498145996032,0.313665809652512,322.65241581088236,348.325,373.9975841891176,14.74059237155968,0.45471823204721373,-59563050.0,0.1502890173410405,1
2020-04-23,2454,8791011,3063268876,347.5,351.0,344.0,351.0,5.0,5965,0.005701540783915826,358.2500000000001,349.375,49.272276459356696,2.016208171215851,1.3620338892506711,0.6541742819651799,325.1830591931949,349.375,373.5669408068051,13.848695989584328,0.5335855649816837,-50772039.0,0.18233618233618243,1
2020-04-24,2454,6025467,2112875917,351.0,353.0,348.0,348.5,-2.5,4076,-0.0018472947983457777,358.1000000000001,350.075,48.009718814290984,1.4449136348345633,0.6325914822955065,0.8123221525390567,326.9067935637295,350.075,373.2432064362705,13.236138790985082,0.4660094534220336,-56797506.0,0.14634146341463405,1
2020-04-27,2454,13194986,4820204264,357.0,374.0,355.5,372.0,23.5,9305,0.021252763990041945,360.15000000000003,351.50000000000006,58.71804087825171,2.855495822742796,1.6345389361629914,1.2209568865798046,326.59386040604363,351.50000000000006,376.4061395939565,14.17134543041617,0.9115451116513927,-43602520.0,0.07930107526881724,1
2020-04-28,2454,10769852,3988722587,374.5,375.0,363.5,375.0,3.0,7675,0.004617086532282988,361.09999999999997,353.25000000000006,59.85480639447795,4.167427783950245,2.357176717896352,1.8102510660538929,326.87118074547095,353.25000000000006,379.62881925452916,14.93492951424153,0.9122625768449735,-32832668.0,0.08800000000000008,1
2020-04-29,2454,31507975,12411291051,400.0,400.0,386.5,398.0,23.0,21633,0.014709788754019737,364.35,356.32500000000005,67.29125717950626,6.982560485364047,4.137847535448123,2.844712949915924,324.41018740211933,356.32500000000005,388.23981259788076,17.913316549712036,1.152909990810464,-1324693.0,0.03266331658291466,1
2020-04-30,2454,22045679,9056156448,412.0,415.5,405.0,415.0,17.0,14050,0.02041547610427563,369.7,360.70000000000005,71.49434905171725,10.464700801453318,6.095990281229915,4.368710520223403,322.12758007400487,360.70000000000005,399.2724199259952,21.387535306900567,1.203870798152924,20720986.0,-0.008433734939759074,0
